date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:21:37	22450/22450	---M--	200	added ('OK')	image/jpeg	etag:%2257b2-59cf8b6add2f5%22	https://localhost/lms/wp-content/uploads/2018/05/team6-480x300-1.jpg	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/2018/05/team6-480x300-1.jpg	(from https://localhost/lms/)
22:21:37	34588/34588	---M--	200	added ('OK')	image/jpeg	etag:%22871c-59cf8b483f62a%22	https://localhost/lms/wp-content/uploads/2018/04/blog-9-600x300.jpg	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/2018/04/blog-9-600x300.jpg	(from https://localhost/lms/)
22:21:37	39455/39455	---M--	200	added ('OK')	image/jpeg	etag:%229a1f-59cf8b43ca230%22	https://localhost/lms/wp-content/uploads/2018/04/book-4-600x300.jpg	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/2018/04/book-4-600x300.jpg	(from https://localhost/lms/)
22:21:38	50671/50671	---M--	200	added ('OK')	image/jpeg	etag:%22c5ef-59cf8b3fd016a%22	https://localhost/lms/wp-content/uploads/2018/04/kid-course-2-600x300.jpg	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/2018/04/kid-course-2-600x300.jpg	(from https://localhost/lms/)
22:21:38	37830/37830	---M--	200	added ('OK')	image/jpeg	etag:%2293c6-59cf8b3c4c5c2%22	https://localhost/lms/wp-content/uploads/2018/04/blog-5-600x300.jpg	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/2018/04/blog-5-600x300.jpg	(from https://localhost/lms/)
22:21:38	51012/51012	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202020%2017:21:37%20GMT	https://localhost/lms/courses/	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/courses/index.html	(from https://localhost/lms/)
22:21:38	33630/33630	---M--	200	added ('OK')	image/jpeg	etag:%22835e-59cf8b396a695%22	https://localhost/lms/wp-content/uploads/2018/04/blog-4-600x300.jpg	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/2018/04/blog-4-600x300.jpg	(from https://localhost/lms/)
22:21:38	46709/46709	---M--	200	added ('OK')	image/jpeg	etag:%22b675-59cf8b35ecd4c%22	https://localhost/lms/wp-content/uploads/2018/04/Fotolia_82779341_Subscription_Monthly_M1-770x300-1-600x300.jpg	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/2018/04/Fotolia_82779341_Subscription_Monthly_M1-770x300-1-600x300.jpg	(from https://localhost/lms/)
22:21:38	44325/44325	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202020%2017:21:38%20GMT	https://localhost/lms/blog/	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/blog/index.html	(from https://localhost/lms/)
22:21:39	1105/1105	---M--	200	added ('OK')	image/png	etag:%22451-59cf924f76c5c%22	https://localhost/lms/wp-content/uploads/elementor/thumbs/zusman-ok70h87iu5buh7twznabqv1h8u86rtcinpi5rzez18.png	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/elementor/thumbs/zusman-ok70h87iu5buh7twznabqv1h8u86rtcinpi5rzez18.png	(from https://localhost/lms/)
22:21:39	1441/1441	---M--	200	added ('OK')	image/png	etag:%225a1-59cf924f77fb8%22	https://localhost/lms/wp-content/uploads/elementor/thumbs/zing-ok70ha377tef4fr6oo3kvukeflyx77jzbyt4qjc6os.png	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/elementor/thumbs/zing-ok70ha377tef4fr6oo3kvukeflyx77jzbyt4qjc6os.png	(from https://localhost/lms/)
22:21:39	1225/1225	---M--	200	added ('OK')	image/png	etag:%224c9-59cf924f79333%22	https://localhost/lms/wp-content/uploads/elementor/thumbs/madrin-ok70hb11enfpg1ptj6i7gcbv0zuaewnpo3gm7tasik.png	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/elementor/thumbs/madrin-ok70hb11enfpg1ptj6i7gcbv0zuaewnpo3gm7tasik.png	(from https://localhost/lms/)
22:21:39	864/864	---M--	200	added ('OK')	image/png	etag:%22360-59cf924f7a6ad%22	https://localhost/lms/wp-content/uploads/elementor/thumbs/armond-1-ok70hcwpsbia39n387bglbus7rl0uav6ccrl6d8064.png	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/elementor/thumbs/armond-1-ok70hcwpsbia39n387bglbus7rl0uav6ccrl6d8064.png	(from https://localhost/lms/)
22:21:39	1384/1384	---M--	200	added ('OK')	image/png	etag:%22568-59cf924f7ba28%22	https://localhost/lms/wp-content/uploads/elementor/thumbs/x.venox_-ok70hdujz5jkevlq2pq35tm8t5ge1zywohf2nn6lzw.png	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/elementor/thumbs/x.venox_-ok70hdujz5jkevlq2pq35tm8t5ge1zywohf2nn6lzw.png	(from https://localhost/lms/)
22:21:40	38185/38185	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202020%2017:21:39%20GMT	https://localhost/lms/contact-us/	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/contact-us/index.html	(from https://localhost/lms/)
22:21:40	551/551	---M--	200	added ('OK')	image/png	etag:%22227-59cf924f7c9bd%22	https://localhost/lms/wp-content/uploads/elementor/thumbs/geo-ok70hese5zkuqhkcx84pqbdpejbr9p2n0m2k4x57to.png	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/elementor/thumbs/geo-ok70hese5zkuqhkcx84pqbdpejbr9p2n0m2k4x57to.png	(from https://localhost/lms/)
22:21:40	1124/1124	---M--	200	added ('OK')	image/png	etag:%22464-59cf924f7dd38%22	https://localhost/lms/wp-content/uploads/elementor/thumbs/fifthflour-ok70hhlwqhoppbg9grclfso36oxuwsdu1010kr11b0.png	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/elementor/thumbs/fifthflour-ok70hhlwqhoppbg9grclfso36oxuwsdu1010kr11b0.png	(from https://localhost/lms/)
22:21:40	3465/3465	---M--	200	added ('OK')	image/png	etag:%22d89-59cf924f7f8c8%22	https://localhost/lms/wp-content/uploads/elementor/thumbs/larozse-ok70hijqxbq00xewb9r80afjs2t84hhkd4oi20zn4s.png	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/elementor/thumbs/larozse-ok70hijqxbq00xewb9r80afjs2t84hhkd4oi20zn4s.png	(from https://localhost/lms/)
22:21:40	993/993	---M--	200	added ('OK')	image/png	etag:%223e1-59cf924f80bf8%22	https://localhost/lms/wp-content/uploads/elementor/thumbs/bolier-ok70hjhl45racjdj5s5uks70dgolc6lap9bzjay8yk.png	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/elementor/thumbs/bolier-ok70hjhl45racjdj5s5uks70dgolc6lap9bzjay8yk.png	(from https://localhost/lms/)
22:21:41	1441/1441	---M--	200	added ('OK')	image/png	etag:%225a1-59cf924f83313%22	https://localhost/lms/wp-content/uploads/elementor/thumbs/mapmaster-ok70hld9httuzrasusz3prpxk8fbrksrdimyhuvgm4.png	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/elementor/thumbs/mapmaster-ok70hld9httuzrasusz3prpxk8fbrksrdimyhuvgm4.png	(from https://localhost/lms/)
22:21:41	1760/1760	---M--	200	added ('OK')	image/png	etag:%226e0-59cf924f84667%22	https://localhost/lms/wp-content/uploads/elementor/thumbs/darkside-ok70hmb3onv5bd9fpbdqa9he5maoz9whpnafz4u2fw.png	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/elementor/thumbs/darkside-ok70hmb3onv5bd9fpbdqa9he5maoz9whpnafz4u2fw.png	(from https://localhost/lms/)
22:21:41	766/766	---M--	200	added ('OK')	image/png	etag:%222fe-59cf924f855fd%22	https://localhost/lms/wp-content/uploads/elementor/thumbs/digit-ok70hn8xvhwfmz82jtscur8ur0626z081rxxgeso9o.png	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/elementor/thumbs/digit-ok70hn8xvhwfmz82jtscur8ur0626z081rxxgeso9o.png	(from https://localhost/lms/)
22:21:41	828/828	---M--	200	added ('OK')	image/png	etag:%2233c-59cf924f86592%22	https://localhost/lms/wp-content/uploads/elementor/thumbs/col-ok70ho6s2bxpyl6pec6zf90bce1feo3ydwlexora3g.png	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/elementor/thumbs/col-ok70ho6s2bxpyl6pec6zf90bce1feo3ydwlexora3g.png	(from https://localhost/lms/)
22:21:41	31284/31284	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202020%2017:21:40%20GMT	https://localhost/lms/become-a-teacher-2/	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/become-a-teacher-2/index.html	(from https://localhost/lms/)
22:21:41	4997/4997	---M--	200	added ('OK')	image/png	etag:%221385-59cf8ff891af2%22	https://localhost/lms/wp-content/uploads/2020/01/Untitled-2-150x150.png	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/uploads/2020/01/Untitled-2-150x150.png	(from https://localhost/lms/)
